关于艾斯欧艾斯信息科技有限公司高新技术企业资格继续有效的公告,http://www.innocom.gov.cn/gqrdw/c101576/202104/7d4b864d931748319e12f26b192f5f8f.shtml
关于北京司拓民航科技有限责任公司高新技术企业资格继续有效的公告,http://www.innocom.gov.cn/gqrdw/c101558/202104/b1852bf1226542619b6439229e4893e2.shtml
陕西省2021年第一批异地搬迁高新技术企业名单公告,http://www.innocom.gov.cn/gqrdw/c101589/202104/a3a19d426c14408c849e156913e82726.shtml
关于人人信（天津）科技有限公司高新技术企业资格继续有效的公告,http://www.innocom.gov.cn/gqrdw/c101559/202104/4e4048e8c0df496483916305b52e3cba.shtml
关于2020年度上海市第四批高新技术企业异地搬迁公告,http://www.innocom.gov.cn/gqrdw/c101567/202103/5ba6c584cc1744b8965da9cbdd095831.shtml
关于公布浙江省2021年第一批异地整体搬迁高新技术企业资格继续有效名单的通...,http://www.innocom.gov.cn/gqrdw/c101569/202102/f2fb8a5f7aee4a1ba032bf83283e4b13.shtml
深圳市科技创新委员会关于2021年第一批异地搬迁高新技术企业公告,http://www.innocom.gov.cn/gqrdw/c101581/202102/229862e4ab7f4633ab5f9b3abf141194.shtml
关于南京卡勒斯通建筑材料有限公司等97家高新技术企业资格继续有效的公告,http://www.innocom.gov.cn/gqrdw/c101568/202102/07ee5c3c8a9040e8b871d7189811dc0a.shtml
关于天津贝思曼新能源科技有限公司等两家高新技术企业资格继续有效的公告,http://www.innocom.gov.cn/gqrdw/c101559/202102/8ee97eec548e4fee89f254a934d80ece.shtml
关于益阳市信维声学科技有限公司等2家异地整体搬迁高新技术企业资格继续有效...,http://www.innocom.gov.cn/gqrdw/c101579/202101/98276e970d5447f89fbc33e9ab6b38dc.shtml
关于湖北省2020年异地整体搬迁高新技术企业资格继续有效的公告,http://www.innocom.gov.cn/gqrdw/c101578/202101/01cb6de9e4984e2bbea0d5b94f56f393.shtml
关于恒拓开源信息科技股份有限公司高新技术企业资格继续有效的公告,http://www.innocom.gov.cn/gqrdw/c101577/202101/7b1fe52c002f4263b32b6081d839c277.shtml
关于对南昌和信税务师事务所有限公司处理决定的公告,http://www.innocom.gov.cn/gqrdw/c101610/202104/abd8f496aed24775807897ba7cb0915f.shtml
关于对青岛博顺菲尔信息技术有限公司等两家中介机构处理决定的公告,http://www.innocom.gov.cn/gqrdw/c101612/201908/919391ebff7e4c589836a00d3ee0a96e.shtml
关于对福建中信达会计师事务所有限公司2019年度出具的高新技术企业认定专项...,http://www.innocom.gov.cn/gqrdw/c101608/201907/2491529d0cb94e3c87538fbdde6fb230.shtml
关于取消6家中介机构参与高新技术企业认定专项审计或鉴证工作资格的通知,http://www.innocom.gov.cn/gqrdw/c101608/201907/bf81f3c18f7442928a3dc135cb539bb1.shtml
关于对青岛恩妙和信息咨询有限公司等两家中介机构的处理公告,http://www.innocom.gov.cn/gqrdw/c101612/201907/68714366adaf4171b9831ed82094333b.shtml
关于取消三家会计事务所参与高新技术企业认定工作资格的公告,http://www.innocom.gov.cn/gqrdw/c101607/201311/3d15ab44ca8446a6a90c4df3660cb33b.shtml
